rental_id;rental_date;inventory_id;customer_id;return_date;staff_id;last_update;customer_id-2;store_id;first_name;last_name;email;address_id;activebool;create_date;last_update-2;active
139;25-05-2005 23:00;327;257;29-05-2005 17:12;1;16-02-2006 2:30;257;2;Marsha;Douglas;marsha.douglas@sakilacustomer.org;262;True;14-02-2006;2013-05-26 14:49:45.738;1
140;25-05-2005 23:34;655;354;27-05-2005 1:10;1;16-02-2006 2:30;354;2;Justin;Ngo;justin.ngo@sakilacustomer.org;359;True;14-02-2006;2013-05-26 14:49:45.738;1
141;25-05-2005 23:34;811;89;02-06-2005 1:57;1;16-02-2006 2:30;89;1;Julia;Flores;julia.flores@sakilacustomer.org;93;True;14-02-2006;2013-05-26 14:49:45.738;1
142;25-05-2005 23:43;4407;472;29-05-2005 0:46;2;16-02-2006 2:30;472;1;Greg;Robins;greg.robins@sakilacustomer.org;477;True;14-02-2006;2013-05-26 14:49:45.738;1
143;25-05-2005 23:45;847;297;27-05-2005 21:41;2;16-02-2006 2:30;297;1;Sherri;Rhodes;sherri.rhodes@sakilacustomer.org;302;True;14-02-2006;2013-05-26 14:49:45.738;1
144;25-05-2005 23:49;1689;357;01-06-2005 21:41;2;16-02-2006 2:30;357;1;Keith;Rico;keith.rico@sakilacustomer.org;362;True;14-02-2006;2013-05-26 14:49:45.738;1
145;25-05-2005 23:59;3905;82;31-05-2005 2:56;1;16-02-2006 2:30;82;1;Kathryn;Coleman;kathryn.coleman@sakilacustomer.org;86;True;14-02-2006;2013-05-26 14:49:45.738;1
146;26-05-2005 0:07;1431;433;04-06-2005 0:20;2;16-02-2006 2:30;433;1;Don;Bone;don.bone@sakilacustomer.org;438;True;14-02-2006;2013-05-26 14:49:45.738;1
147;26-05-2005 0:17;633;274;29-05-2005 23:21;2;16-02-2006 2:30;274;1;Naomi;Jennings;naomi.jennings@sakilacustomer.org;279;True;14-02-2006;2013-05-26 14:49:45.738;1
148;26-05-2005 0:25;4252;142;01-06-2005 19:29;2;16-02-2006 2:30;142;1;April;Burns;april.burns@sakilacustomer.org;146;True;14-02-2006;2013-05-26 14:49:45.738;1
149;26-05-2005 0:28;1084;319;02-06-2005 21:30;2;16-02-2006 2:30;319;2;Ronald;Weiner;ronald.weiner@sakilacustomer.org;324;True;14-02-2006;2013-05-26 14:49:45.738;1
150;26-05-2005 0:28;909;429;01-06-2005 2:10;2;16-02-2006 2:30;429;2;Frederick;Isbell;frederick.isbell@sakilacustomer.org;434;True;14-02-2006;2013-05-26 14:49:45.738;1
151;26-05-2005 0:37;2942;14;30-05-2005 6:28;1;16-02-2006 2:30;14;2;Betty;White;betty.white@sakilacustomer.org;18;True;14-02-2006;2013-05-26 14:49:45.738;1
152;26-05-2005 0:41;2622;57;03-06-2005 6:05;1;16-02-2006 2:30;57;2;Evelyn;Morgan;evelyn.morgan@sakilacustomer.org;61;True;14-02-2006;2013-05-26 14:49:45.738;1
153;26-05-2005 0:47;3888;348;27-05-2005 21:28;1;16-02-2006 2:30;348;2;Roger;Quintanilla;roger.quintanilla@sakilacustomer.org;353;True;14-02-2006;2013-05-26 14:49:45.738;1
154;26-05-2005 0:55;1354;185;29-05-2005 23:18;2;16-02-2006 2:30;185;1;Roberta;Harper;roberta.harper@sakilacustomer.org;189;True;14-02-2006;2013-05-26 14:49:45.738;1
155;26-05-2005 1:15;288;551;01-06-2005 0:03;1;16-02-2006 2:30;551;2;Clayton;Barbee;clayton.barbee@sakilacustomer.org;557;True;14-02-2006;2013-05-26 14:49:45.738;1
156;26-05-2005 1:19;3193;462;27-05-2005 23:43;1;16-02-2006 2:30;462;2;Warren;Sherrod;warren.sherrod@sakilacustomer.org;467;True;14-02-2006;2013-05-26 14:49:45.738;1
157;26-05-2005 1:25;887;344;26-05-2005 21:17;2;16-02-2006 2:30;344;1;Henry;Billingsley;henry.billingsley@sakilacustomer.org;349;True;14-02-2006;2013-05-26 14:49:45.738;1
158;26-05-2005 1:27;2395;354;03-06-2005 0:30;2;16-02-2006 2:30;354;2;Justin;Ngo;justin.ngo@sakilacustomer.org;359;True;14-02-2006;2013-05-26 14:49:45.738;1
159;26-05-2005 1:34;3453;505;29-05-2005 4:00;1;16-02-2006 2:30;505;1;Rafael;Abney;rafael.abney@sakilacustomer.org;510;True;14-02-2006;2013-05-26 14:49:45.738;1
160;26-05-2005 1:46;1885;290;01-06-2005 5:45;1;16-02-2006 2:30;290;1;Kristina;Chambers;kristina.chambers@sakilacustomer.org;295;True;14-02-2006;2013-05-26 14:49:45.738;1
161;26-05-2005 1:51;2941;182;27-05-2005 5:42;1;16-02-2006 2:30;182;1;Renee;Lane;renee.lane@sakilacustomer.org;186;True;14-02-2006;2013-05-26 14:49:45.738;1
162;26-05-2005 2:02;1229;296;27-05-2005 3:38;2;16-02-2006 2:30;296;2;Ramona;Hale;ramona.hale@sakilacustomer.org;301;True;14-02-2006;2013-05-26 14:49:45.738;1
163;26-05-2005 2:26;2306;104;04-06-2005 6:36;1;16-02-2006 2:30;104;1;Rita;Graham;rita.graham@sakilacustomer.org;108;True;14-02-2006;2013-05-26 14:49:45.738;1
164;26-05-2005 2:26;1070;151;28-05-2005 0:32;1;16-02-2006 2:30;151;2;Megan;Palmer;megan.palmer@sakilacustomer.org;155;True;14-02-2006;2013-05-26 14:49:45.738;1
165;26-05-2005 2:28;2735;33;02-06-2005 3:21;1;16-02-2006 2:30;33;2;Anna;Hill;anna.hill@sakilacustomer.org;37;True;14-02-2006;2013-05-26 14:49:45.738;1
166;26-05-2005 2:49;3894;322;31-05-2005 1:28;1;16-02-2006 2:30;322;1;Jason;Morrissey;jason.morrissey@sakilacustomer.org;327;True;14-02-2006;2013-05-26 14:49:45.738;1
167;26-05-2005 2:50;865;401;27-05-2005 3:07;1;16-02-2006 2:30;401;2;Tony;Carranza;tony.carranza@sakilacustomer.org;406;True;14-02-2006;2013-05-26 14:49:45.738;1
168;26-05-2005 3:07;2714;469;02-06-2005 2:09;2;16-02-2006 2:30;469;2;Wesley;Bull;wesley.bull@sakilacustomer.org;474;True;14-02-2006;2013-05-26 14:49:45.738;1
169;26-05-2005 3:09;1758;381;27-05-2005 1:37;2;16-02-2006 2:30;381;2;Bobby;Boudreau;bobby.boudreau@sakilacustomer.org;386;True;14-02-2006;2013-05-26 14:49:45.738;1
170;26-05-2005 3:11;3688;107;02-06-2005 3:53;1;16-02-2006 2:30;107;1;Florence;Woods;florence.woods@sakilacustomer.org;111;True;14-02-2006;2013-05-26 14:49:45.738;1
171;26-05-2005 3:14;4483;400;03-06-2005 0:24;2;16-02-2006 2:30;400;2;Bryan;Hardison;bryan.hardison@sakilacustomer.org;405;True;14-02-2006;2013-05-26 14:49:45.738;1
172;26-05-2005 3:17;2873;176;29-05-2005 4:11;2;16-02-2006 2:30;176;1;June;Carroll;june.carroll@sakilacustomer.org;180;True;14-02-2006;2013-05-26 14:49:45.738;1
173;26-05-2005 3:42;3596;533;28-05-2005 1:37;2;16-02-2006 2:30;533;1;Jessie;Milam;jessie.milam@sakilacustomer.org;539;True;14-02-2006;2013-05-26 14:49:45.738;1
174;26-05-2005 3:44;3954;552;28-05-2005 7:13;2;16-02-2006 2:30;552;2;Hugh;Waldrop;hugh.waldrop@sakilacustomer.org;558;True;14-02-2006;2013-05-26 14:49:45.738;1
175;26-05-2005 3:46;4346;47;03-06-2005 6:01;2;16-02-2006 2:30;47;1;Frances;Parker;frances.parker@sakilacustomer.org;51;True;14-02-2006;2013-05-26 14:49:45.738;1
176;26-05-2005 3:47;851;250;01-06-2005 2:36;2;16-02-2006 2:30;250;2;Jo;Fowler;jo.fowler@sakilacustomer.org;254;True;14-02-2006;2013-05-26 14:49:45.738;1
177;26-05-2005 4:14;3545;548;01-06-2005 8:16;2;16-02-2006 2:30;548;1;Allan;Cornish;allan.cornish@sakilacustomer.org;554;True;14-02-2006;2013-05-26 14:49:45.738;1
178;26-05-2005 4:21;1489;196;04-06-2005 7:09;2;16-02-2006 2:30;196;1;Alma;Austin;alma.austin@sakilacustomer.org;200;True;14-02-2006;2013-05-26 14:49:45.738;1
179;26-05-2005 4:26;2575;19;03-06-2005 10:06;1;16-02-2006 2:30;19;1;Ruth;Martinez;ruth.martinez@sakilacustomer.org;23;True;14-02-2006;2013-05-26 14:49:45.738;1
180;26-05-2005 4:46;2752;75;01-06-2005 9:58;1;16-02-2006 2:30;75;2;Tammy;Sanders;tammy.sanders@sakilacustomer.org;79;True;14-02-2006;2013-05-26 14:49:45.738;1
181;26-05-2005 4:47;2417;587;29-05-2005 6:34;2;16-02-2006 2:30;587;1;Sergio;Stanfield;sergio.stanfield@sakilacustomer.org;593;True;14-02-2006;2013-05-26 14:49:45.738;1
182;26-05-2005 4:49;4396;237;01-06-2005 5:43;2;16-02-2006 2:30;237;1;Tanya;Gilbert;tanya.gilbert@sakilacustomer.org;241;True;14-02-2006;2013-05-26 14:49:45.738;1
183;26-05-2005 5:01;2877;254;01-06-2005 9:04;1;16-02-2006 2:30;254;2;Maxine;Silva;maxine.silva@sakilacustomer.org;259;True;14-02-2006;2013-05-26 14:49:45.738;1
184;26-05-2005 5:29;1970;556;28-05-2005 10:10;1;16-02-2006 2:30;556;2;Armando;Gruber;armando.gruber@sakilacustomer.org;562;True;14-02-2006;2013-05-26 14:49:45.738;1
185;26-05-2005 5:30;2598;125;02-06-2005 9:48;2;16-02-2006 2:30;125;1;Ethel;Webb;ethel.webb@sakilacustomer.org;129;True;14-02-2006;2013-05-26 14:49:45.738;1
186;26-05-2005 5:32;1799;468;03-06-2005 7:19;2;16-02-2006 2:30;468;1;Tim;Cary;tim.cary@sakilacustomer.org;473;True;14-02-2006;2013-05-26 14:49:45.738;1
187;26-05-2005 5:42;4004;515;04-06-2005 0:38;1;16-02-2006 2:30;515;1;Andre;Rapp;andre.rapp@sakilacustomer.org;521;True;14-02-2006;2013-05-26 14:49:45.738;1
188;26-05-2005 5:47;3342;243;26-05-2005 23:48;1;16-02-2006 2:30;243;1;Lydia;Burke;lydia.burke@sakilacustomer.org;247;True;14-02-2006;2013-05-26 14:49:45.738;1
189;26-05-2005 6:01;984;247;27-05-2005 6:11;1;16-02-2006 2:30;247;1;Stella;Moreno;stella.moreno@sakilacustomer.org;251;True;14-02-2006;2013-05-26 14:49:45.738;1
190;26-05-2005 6:11;3962;533;01-06-2005 9:44;1;16-02-2006 2:30;533;1;Jessie;Milam;jessie.milam@sakilacustomer.org;539;True;14-02-2006;2013-05-26 14:49:45.738;1
191;26-05-2005 6:14;4365;412;28-05-2005 5:33;1;16-02-2006 2:30;412;2;Allen;Butterfield;allen.butterfield@sakilacustomer.org;417;True;14-02-2006;2013-05-26 14:49:45.738;1
192;26-05-2005 6:20;1897;437;02-06-2005 10:57;1;16-02-2006 2:30;437;2;Randall;Neumann;randall.neumann@sakilacustomer.org;442;True;14-02-2006;2013-05-26 14:49:45.738;1
193;26-05-2005 6:41;3900;270;30-05-2005 6:21;2;16-02-2006 2:30;270;1;Leah;Curtis;leah.curtis@sakilacustomer.org;275;True;14-02-2006;2013-05-26 14:49:45.738;1
194;26-05-2005 6:52;1337;29;30-05-2005 4:08;2;16-02-2006 2:30;29;2;Angela;Hernandez;angela.hernandez@sakilacustomer.org;33;True;14-02-2006;2013-05-26 14:49:45.738;1
195;26-05-2005 6:52;506;564;31-05-2005 2:47;2;16-02-2006 2:30;564;2;Bob;Pfeiffer;bob.pfeiffer@sakilacustomer.org;570;True;14-02-2006;2013-05-26 14:49:45.738;1
196;26-05-2005 6:55;190;184;27-05-2005 10:54;1;16-02-2006 2:30;184;1;Vivian;Ruiz;vivian.ruiz@sakilacustomer.org;188;True;14-02-2006;2013-05-26 14:49:45.738;1
197;26-05-2005 6:59;4212;546;03-06-2005 5:04;2;16-02-2006 2:30;546;1;Kelly;Knott;kelly.knott@sakilacustomer.org;552;True;14-02-2006;2013-05-26 14:49:45.738;1
198;26-05-2005 7:03;1789;54;04-06-2005 11:45;1;16-02-2006 2:30;54;1;Teresa;Rogers;teresa.rogers@sakilacustomer.org;58;True;14-02-2006;2013-05-26 14:49:45.738;1
199;26-05-2005 7:11;2135;71;28-05-2005 9:06;1;16-02-2006 2:30;71;1;Kathy;James;kathy.james@sakilacustomer.org;75;True;14-02-2006;2013-05-26 14:49:45.738;1
200;26-05-2005 7:12;3926;321;31-05-2005 12:07;1;16-02-2006 2:30;321;1;Kevin;Schuler;kevin.schuler@sakilacustomer.org;326;True;14-02-2006;2013-05-26 14:49:45.738;1
201;26-05-2005 7:13;776;444;04-06-2005 2:02;2;16-02-2006 2:30;444;2;Marcus;Hidalgo;marcus.hidalgo@sakilacustomer.org;449;True;14-02-2006;2013-05-26 14:49:45.738;1
202;26-05-2005 7:27;674;20;02-06-2005 3:52;1;16-02-2006 2:30;20;2;Sharon;Robinson;sharon.robinson@sakilacustomer.org;24;True;14-02-2006;2013-05-26 14:49:45.738;1
203;26-05-2005 7:27;3374;109;03-06-2005 12:52;1;16-02-2006 2:30;109;2;Edna;West;edna.west@sakilacustomer.org;113;True;14-02-2006;2013-05-26 14:49:45.738;1
204;26-05-2005 7:30;1842;528;30-05-2005 8:11;1;16-02-2006 2:30;528;1;Claude;Herzog;claude.herzog@sakilacustomer.org;534;True;14-02-2006;2013-05-26 14:49:45.738;1
205;26-05-2005 7:59;303;114;29-05-2005 9:43;2;16-02-2006 2:30;114;2;Grace;Ellis;grace.ellis@sakilacustomer.org;118;True;14-02-2006;2013-05-26 14:49:45.738;1
206;26-05-2005 8:01;1717;345;27-05-2005 6:26;1;16-02-2006 2:30;345;1;Carl;Artis;carl.artis@sakilacustomer.org;350;True;14-02-2006;2013-05-26 14:49:45.738;1
207;26-05-2005 8:04;102;47;27-05-2005 9:32;2;16-02-2006 2:30;47;1;Frances;Parker;frances.parker@sakilacustomer.org;51;True;14-02-2006;2013-05-26 14:49:45.738;1
208;26-05-2005 8:10;3669;274;27-05-2005 3:55;1;16-02-2006 2:30;274;1;Naomi;Jennings;naomi.jennings@sakilacustomer.org;279;True;14-02-2006;2013-05-26 14:49:45.738;1
209;26-05-2005 8:14;729;379;27-05-2005 9:00;1;16-02-2006 2:30;379;1;Carlos;Coughlin;carlos.coughlin@sakilacustomer.org;384;True;14-02-2006;2013-05-26 14:49:45.738;1
210;26-05-2005 8:14;1801;391;27-05-2005 12:12;2;16-02-2006 2:30;391;1;Clarence;Gamez;clarence.gamez@sakilacustomer.org;396;True;14-02-2006;2013-05-26 14:49:45.738;1
211;26-05-2005 8:33;4005;170;28-05-2005 14:09;1;16-02-2006 2:30;170;1;Beatrice;Arnold;beatrice.arnold@sakilacustomer.org;174;True;14-02-2006;2013-05-26 14:49:45.738;1
212;26-05-2005 8:34;764;59;30-05-2005 12:46;2;16-02-2006 2:30;59;1;Cheryl;Murphy;cheryl.murphy@sakilacustomer.org;63;True;14-02-2006;2013-05-26 14:49:45.738;1
213;26-05-2005 8:44;1505;394;31-05-2005 12:33;2;16-02-2006 2:30;394;2;Chris;Brothers;chris.brothers@sakilacustomer.org;399;True;14-02-2006;2013-05-26 14:49:45.738;1
214;26-05-2005 8:48;1453;98;31-05-2005 4:06;2;16-02-2006 2:30;98;1;Lillian;Griffin;lillian.griffin@sakilacustomer.org;102;True;14-02-2006;2013-05-26 14:49:45.738;1
215;26-05-2005 9:02;679;197;28-05-2005 9:45;2;16-02-2006 2:30;197;2;Sue;Peters;sue.peters@sakilacustomer.org;201;True;14-02-2006;2013-05-26 14:49:45.738;1
216;26-05-2005 9:17;1398;91;03-06-2005 8:21;1;16-02-2006 2:30;91;2;Lois;Butler;lois.butler@sakilacustomer.org;95;True;14-02-2006;2013-05-26 14:49:45.738;1
217;26-05-2005 9:24;4395;121;31-05-2005 3:24;2;16-02-2006 2:30;121;1;Josephine;Gomez;josephine.gomez@sakilacustomer.org;125;True;14-02-2006;2013-05-26 14:49:45.738;1
218;26-05-2005 9:27;2291;309;04-06-2005 11:53;2;16-02-2006 2:30;309;1;Christopher;Greco;christopher.greco@sakilacustomer.org;314;True;14-02-2006;2013-05-26 14:49:45.738;1
219;26-05-2005 9:41;3074;489;28-05-2005 4:40;1;16-02-2006 2:30;489;1;Ricardo;Meador;ricardo.meador@sakilacustomer.org;494;True;14-02-2006;2013-05-26 14:49:45.738;1
220;26-05-2005 10:06;1259;542;01-06-2005 7:43;1;16-02-2006 2:30;542;2;Lonnie;Tirado;lonnie.tirado@sakilacustomer.org;548;True;14-02-2006;2013-05-26 14:49:45.738;1
221;26-05-2005 10:14;3578;143;29-05-2005 5:57;1;16-02-2006 2:30;143;1;Leslie;Gordon;leslie.gordon@sakilacustomer.org;147;True;14-02-2006;2013-05-26 14:49:45.738;1
222;26-05-2005 10:14;2745;83;31-05-2005 8:36;2;16-02-2006 2:30;83;1;Louise;Jenkins;louise.jenkins@sakilacustomer.org;87;True;14-02-2006;2013-05-26 14:49:45.738;1
223;26-05-2005 10:15;3121;460;30-05-2005 11:43;1;16-02-2006 2:30;460;1;Leon;Bostic;leon.bostic@sakilacustomer.org;465;True;14-02-2006;2013-05-26 14:49:45.738;1
224;26-05-2005 10:18;4285;318;04-06-2005 6:59;1;16-02-2006 2:30;318;1;Brian;Wyman;brian.wyman@sakilacustomer.org;323;True;14-02-2006;2013-05-26 14:49:45.738;1
225;26-05-2005 10:27;651;467;01-06-2005 7:01;2;16-02-2006 2:30;467;2;Alvin;Deloach;alvin.deloach@sakilacustomer.org;472;True;14-02-2006;2013-05-26 14:49:45.738;1
226;26-05-2005 10:44;4181;221;31-05-2005 13:26;2;16-02-2006 2:30;221;1;Bessie;Morrison;bessie.morrison@sakilacustomer.org;225;True;14-02-2006;2013-05-26 14:49:45.738;1
227;26-05-2005 10:51;214;301;30-05-2005 7:24;1;16-02-2006 2:30;301;2;Robert;Baughman;robert.baughman@sakilacustomer.org;306;True;14-02-2006;2013-05-26 14:49:45.738;1
228;26-05-2005 10:54;511;571;04-06-2005 9:39;1;16-02-2006 2:30;571;2;Johnnie;Chisholm;johnnie.chisholm@sakilacustomer.org;577;True;14-02-2006;2013-05-26 14:49:45.738;1
229;26-05-2005 11:19;1131;312;31-05-2005 11:56;2;16-02-2006 2:30;312;2;Mark;Rinehart;mark.rinehart@sakilacustomer.org;317;True;14-02-2006;2013-05-26 14:49:45.738;1
230;26-05-2005 11:31;1085;58;30-05-2005 15:22;1;16-02-2006 2:30;58;1;Jean;Bell;jean.bell@sakilacustomer.org;62;True;14-02-2006;2013-05-26 14:49:45.738;1
231;26-05-2005 11:31;4032;365;27-05-2005 7:27;1;16-02-2006 2:30;365;2;Bruce;Schwarz;bruce.schwarz@sakilacustomer.org;370;True;14-02-2006;2013-05-26 14:49:45.738;1
232;26-05-2005 11:38;2945;256;27-05-2005 8:42;2;16-02-2006 2:30;256;2;Mabel;Holland;mabel.holland@sakilacustomer.org;261;True;14-02-2006;2013-05-26 14:49:45.738;1
233;26-05-2005 11:43;715;531;28-05-2005 17:28;2;16-02-2006 2:30;531;2;Jamie;Waugh;jamie.waugh@sakilacustomer.org;537;True;14-02-2006;2013-05-26 14:49:45.738;1
234;26-05-2005 11:47;1321;566;03-06-2005 10:39;2;16-02-2006 2:30;566;1;Casey;Mena;casey.mena@sakilacustomer.org;572;True;14-02-2006;2013-05-26 14:49:45.738;1
235;26-05-2005 11:51;3537;119;04-06-2005 9:36;1;16-02-2006 2:30;119;1;Sherry;Marshall;sherry.marshall@sakilacustomer.org;123;True;14-02-2006;2013-05-26 14:49:45.738;1
236;26-05-2005 11:53;1265;446;28-05-2005 13:55;1;16-02-2006 2:30;446;2;Theodore;Culp;theodore.culp@sakilacustomer.org;451;True;14-02-2006;2013-05-26 14:49:45.738;0
237;26-05-2005 12:15;241;536;29-05-2005 18:10;1;16-02-2006 2:30;536;2;Fernando;Churchill;fernando.churchill@sakilacustomer.org;542;True;14-02-2006;2013-05-26 14:49:45.738;1
238;26-05-2005 12:30;503;211;27-05-2005 6:49;1;16-02-2006 2:30;211;1;Stacey;Montgomery;stacey.montgomery@sakilacustomer.org;215;True;14-02-2006;2013-05-26 14:49:45.738;1
239;26-05-2005 12:30;131;49;01-06-2005 13:26;2;16-02-2006 2:30;49;2;Joyce;Edwards;joyce.edwards@sakilacustomer.org;53;True;14-02-2006;2013-05-26 14:49:45.738;1
240;26-05-2005 12:40;3420;103;04-06-2005 7:22;1;16-02-2006 2:30;103;1;Gladys;Hamilton;gladys.hamilton@sakilacustomer.org;107;True;14-02-2006;2013-05-26 14:49:45.738;1
241;26-05-2005 12:49;4438;245;28-05-2005 11:43;2;16-02-2006 2:30;245;1;Courtney;Day;courtney.day@sakilacustomer.org;249;True;14-02-2006;2013-05-26 14:49:45.738;1
242;26-05-2005 13:05;2095;214;02-06-2005 15:26;1;16-02-2006 2:30;214;1;Kristin;Johnston;kristin.johnston@sakilacustomer.org;218;True;14-02-2006;2013-05-26 14:49:45.738;1
243;26-05-2005 13:06;1721;543;03-06-2005 17:28;2;16-02-2006 2:30;543;1;Lance;Pemberton;lance.pemberton@sakilacustomer.org;549;True;14-02-2006;2013-05-26 14:49:45.738;1
244;26-05-2005 13:40;1041;257;31-05-2005 11:58;1;16-02-2006 2:30;257;2;Marsha;Douglas;marsha.douglas@sakilacustomer.org;262;True;14-02-2006;2013-05-26 14:49:45.738;1
245;26-05-2005 13:46;3045;158;27-05-2005 9:58;2;16-02-2006 2:30;158;1;Veronica;Stone;veronica.stone@sakilacustomer.org;162;True;14-02-2006;2013-05-26 14:49:45.738;1
246;26-05-2005 13:57;2829;240;29-05-2005 10:12;2;16-02-2006 2:30;240;1;Marlene;Welch;marlene.welch@sakilacustomer.org;244;True;14-02-2006;2013-05-26 14:49:45.738;1
247;26-05-2005 14:01;4095;102;28-05-2005 13:38;2;16-02-2006 2:30;102;1;Crystal;Ford;crystal.ford@sakilacustomer.org;106;True;14-02-2006;2013-05-26 14:49:45.738;1
248;26-05-2005 14:07;1913;545;31-05-2005 14:03;2;16-02-2006 2:30;545;2;Julio;Noland;julio.noland@sakilacustomer.org;551;True;14-02-2006;2013-05-26 14:49:45.738;1
249;26-05-2005 14:19;2428;472;28-05-2005 17:47;2;16-02-2006 2:30;472;1;Greg;Robins;greg.robins@sakilacustomer.org;477;True;14-02-2006;2013-05-26 14:49:45.738;1
250;26-05-2005 14:30;368;539;27-05-2005 8:50;1;16-02-2006 2:30;539;1;Mathew;Bolin;mathew.bolin@sakilacustomer.org;545;True;14-02-2006;2013-05-26 14:49:45.738;1
251;26-05-2005 14:35;4352;204;29-05-2005 17:17;1;16-02-2006 2:30;204;1;Rosemary;Schmidt;rosemary.schmidt@sakilacustomer.org;208;True;14-02-2006;2013-05-26 14:49:45.738;1
252;26-05-2005 14:39;1203;187;02-06-2005 14:48;1;16-02-2006 2:30;187;2;Brittany;Riley;brittany.riley@sakilacustomer.org;191;True;14-02-2006;2013-05-26 14:49:45.738;1
253;26-05-2005 14:43;2969;416;27-05-2005 12:21;1;16-02-2006 2:30;416;2;Jeffery;Pinson;jeffery.pinson@sakilacustomer.org;421;True;14-02-2006;2013-05-26 14:49:45.738;1
254;26-05-2005 14:43;1835;390;31-05-2005 9:19;2;16-02-2006 2:30;390;1;Shawn;Heaton;shawn.heaton@sakilacustomer.org;395;True;14-02-2006;2013-05-26 14:49:45.738;1
255;26-05-2005 14:52;3264;114;27-05-2005 12:45;1;16-02-2006 2:30;114;2;Grace;Ellis;grace.ellis@sakilacustomer.org;118;True;14-02-2006;2013-05-26 14:49:45.738;1
256;26-05-2005 15:20;3194;436;31-05-2005 15:58;1;16-02-2006 2:30;436;1;Troy;Quigley;troy.quigley@sakilacustomer.org;441;True;14-02-2006;2013-05-26 14:49:45.738;1
257;26-05-2005 15:27;2570;373;29-05-2005 16:25;2;16-02-2006 2:30;373;1;Louis;Leone;louis.leone@sakilacustomer.org;378;True;14-02-2006;2013-05-26 14:49:45.738;1
258;26-05-2005 15:28;3534;502;30-05-2005 18:38;2;16-02-2006 2:30;502;1;Brett;Cornwell;brett.cornwell@sakilacustomer.org;507;True;14-02-2006;2013-05-26 14:49:45.738;1
259;26-05-2005 15:32;30;482;04-06-2005 15:27;2;16-02-2006 2:30;482;1;Maurice;Crawley;maurice.crawley@sakilacustomer.org;487;True;14-02-2006;2013-05-26 14:49:45.738;0
260;26-05-2005 15:42;435;21;31-05-2005 13:21;2;16-02-2006 2:30;21;1;Michelle;Clark;michelle.clark@sakilacustomer.org;25;True;14-02-2006;2013-05-26 14:49:45.738;1
261;26-05-2005 15:44;1369;414;02-06-2005 9:47;2;16-02-2006 2:30;414;1;Vincent;Ralston;vincent.ralston@sakilacustomer.org;419;True;14-02-2006;2013-05-26 14:49:45.738;1
262;26-05-2005 15:46;4261;236;28-05-2005 15:49;2;16-02-2006 2:30;236;1;Marcia;Dean;marcia.dean@sakilacustomer.org;240;True;14-02-2006;2013-05-26 14:49:45.738;1
263;26-05-2005 15:47;1160;449;30-05-2005 10:07;2;16-02-2006 2:30;449;2;Oscar;Aquino;oscar.aquino@sakilacustomer.org;454;True;14-02-2006;2013-05-26 14:49:45.738;1
264;26-05-2005 16:00;2069;251;27-05-2005 10:12;2;16-02-2006 2:30;251;2;Vickie;Brewer;vickie.brewer@sakilacustomer.org;255;True;14-02-2006;2013-05-26 14:49:45.738;1
265;26-05-2005 16:07;2276;303;01-06-2005 14:20;1;16-02-2006 2:30;303;2;William;Satterfield;william.satterfield@sakilacustomer.org;308;True;14-02-2006;2013-05-26 14:49:45.738;1
266;26-05-2005 16:08;3303;263;27-05-2005 10:55;2;16-02-2006 2:30;263;1;Hilda;Hopkins;hilda.hopkins@sakilacustomer.org;268;True;14-02-2006;2013-05-26 14:49:45.738;1
267;26-05-2005 16:16;1206;417;30-05-2005 16:53;2;16-02-2006 2:30;417;1;Travis;Estep;travis.estep@sakilacustomer.org;422;True;14-02-2006;2013-05-26 14:49:45.738;1
268;26-05-2005 16:19;1714;75;27-05-2005 14:35;1;16-02-2006 2:30;75;2;Tammy;Sanders;tammy.sanders@sakilacustomer.org;79;True;14-02-2006;2013-05-26 14:49:45.738;1
269;26-05-2005 16:19;3501;322;27-05-2005 15:59;2;16-02-2006 2:30;322;1;Jason;Morrissey;jason.morrissey@sakilacustomer.org;327;True;14-02-2006;2013-05-26 14:49:45.738;1
270;26-05-2005 16:20;207;200;03-06-2005 12:40;2;16-02-2006 2:30;200;2;Jeanne;Lawson;jeanne.lawson@sakilacustomer.org;204;True;14-02-2006;2013-05-26 14:49:45.738;1
271;26-05-2005 16:22;2388;92;03-06-2005 17:30;2;16-02-2006 2:30;92;2;Tina;Simmons;tina.simmons@sakilacustomer.org;96;True;14-02-2006;2013-05-26 14:49:45.738;1
272;26-05-2005 16:27;971;71;03-06-2005 13:10;2;16-02-2006 2:30;71;1;Kathy;James;kathy.james@sakilacustomer.org;75;True;14-02-2006;2013-05-26 14:49:45.738;1
273;26-05-2005 16:29;1590;193;29-05-2005 18:49;2;16-02-2006 2:30;193;2;Katie;Elliott;katie.elliott@sakilacustomer.org;197;True;14-02-2006;2013-05-26 14:49:45.738;1
274;26-05-2005 16:48;656;311;03-06-2005 18:17;1;16-02-2006 2:30;311;2;Paul;Trout;paul.trout@sakilacustomer.org;316;True;14-02-2006;2013-05-26 14:49:45.738;1
275;26-05-2005 17:09;1718;133;04-06-2005 22:35;1;16-02-2006 2:30;133;1;Pauline;Henry;pauline.henry@sakilacustomer.org;137;True;14-02-2006;2013-05-26 14:49:45.738;1
276;26-05-2005 17:16;1221;58;03-06-2005 12:59;1;16-02-2006 2:30;58;1;Jean;Bell;jean.bell@sakilacustomer.org;62;True;14-02-2006;2013-05-26 14:49:45.738;1
